date,btc_price
2011-11-16,2.567874444444445
2011-11-17,2.25
2011-11-18,2.051027142857143
2011-11-19,2.1994325
2011-11-20,2.1998700000000007
2011-11-21,2.28936
2011-11-22,2.326955
2011-11-23,2.332055
2011-11-24,2.427627826086956
2011-11-25,2.493312857142857
2011-11-26,2.47003
2011-11-27,2.476975454545455
2011-11-28,2.547295294117647
2011-11-29,2.750195
2011-11-30,2.94431
2011-12-01,3.068399583333333
2011-12-02,3.110931538461538
2011-12-03,2.783709024390243
2011-12-04,2.828096666666667
2011-12-05,2.85107
2011-12-06,3.0335100000000006
2011-12-07,2.973728571428571
2011-12-08,2.988714000000001
2011-12-09,2.962285
2011-12-10,3.05437625
2011-12-11,3.25089125
2011-12-12,3.145873
2011-12-13,3.2499
2011-12-14,3.147667777777777
2011-12-15,3.201991666666667
2011-12-16,3.206595
2011-12-17,3.200023333333333
2011-12-18,3.192505
2011-12-19,3.523875
2011-12-20,3.981072424242424
2011-12-21,3.8821
2011-12-22,3.908236249999999
2011-12-23,3.94678
2011-12-24,3.94
2011-12-25,4.225
2011-12-26,4.011599411764705
2011-12-27,4.107745
2011-12-28,4.183901479291041
2011-12-29,4.166566666666666
2011-12-30,4.247842857142857
2011-12-31,4.721629090909091
2012-01-01,5.27839909090909
2012-01-02,5.21678
2012-01-03,4.883427777777778
2012-01-04,5.58749
2012-01-05,6.982924814814817
2012-01-06,6.696863333333334
2012-01-07,6.811656666666668
2012-01-08,7.13009076923077
2012-01-09,6.316294999999998
2012-01-10,6.449687599999999
2012-01-11,6.899966666666668
2012-01-12,6.797846666666668
2012-01-13,6.413502074303406
2012-01-14,6.750014999999999
2012-01-15,7.027560909090909
2012-01-16,6.648461904761903
2012-01-17,5.56730760869565
2012-01-18,5.9170500000000015
2012-01-19,6.354317142857147
2012-01-20,6.37286
2012-01-21,6.165864
2012-01-22,6.306594
2012-01-23,6.343111578947367
2012-01-24,6.267583333333334
2012-01-25,5.795209444444442
2012-01-26,5.335037058823528
2012-01-27,5.288307142857144
2012-01-28,5.630534444444443
2012-01-29,5.38777
2012-01-30,5.490466666666666
2012-01-31,5.495631428571429
2012-02-01,6.07439125
2012-02-02,6.100066666666666
2012-02-03,5.95465
2012-02-04,5.872845
2012-02-05,5.684396666666667
2012-02-06,5.48982
2012-02-07,5.633037777777778
2012-02-08,5.59998
2012-02-09,5.839615431034474
2012-02-10,5.9169264
2012-02-11,5.6005
2012-02-12,5.51468
2012-02-13,5.2851921875
2012-02-14,4.433381818181816
2012-02-15,4.271745454545455
2012-02-16,4.26945
2012-02-17,4.39621
2012-02-18,4.237289090909091
2012-02-19,4.3784025
2012-02-20,4.3729900000000015
2012-02-21,4.30254
2012-02-22,4.446645833333334
2012-02-23,5.019525199999999
2012-02-24,5.02920125
2012-02-25,4.780245454545454
2012-02-26,4.9259825
2012-02-27,4.959988
2012-02-28,4.862755
2012-02-29,4.860007083333335
2012-03-01,4.92133
2012-03-02,4.71674142857143
2012-03-03,4.617961428571427
2012-03-04,4.825593333333333
2012-03-05,4.978101428571429
2012-03-06,4.994195833333333
2012-03-07,4.922407499999999
2012-03-08,4.93016
2012-03-09,4.862108
2012-03-10,4.46
2012-03-11,4.882311538461538
2012-03-12,4.903366666666667
2012-03-13,5.274977999999999
2012-03-14,5.386665000000002
2012-03-15,5.197815
2012-03-16,5.34374
2012-03-17,5.180602500000001
2012-03-18,5.279683333333334
2012-03-19,4.694544
2012-03-20,4.837455833333332
2012-03-21,4.80403
2012-03-22,4.73014
2012-03-23,4.675243333333333
2012-03-24,4.66696
2012-03-25,4.5500099999999986
2012-03-26,4.621338333333333
2012-03-27,4.810291537920626
2012-03-28,4.8102475
2012-03-29,4.756541363636363
2012-03-30,4.8591425
2012-03-31,4.8943925
2012-04-01,4.820704999999998
2012-04-02,4.980836000000001
2012-04-03,4.952
2012-04-04,4.920066666666667
2012-04-05,4.919
2012-04-06,4.933392222222222
2012-04-07,4.681678461538461
2012-04-08,4.794499999999998
2012-04-09,4.850681428571427
2012-04-10,4.833646666666667
2012-04-11,4.928101666666668
2012-04-12,4.90060875
2012-04-13,4.936494705882354
2012-04-14,4.96381
2012-04-15,4.968925833333332
2012-04-16,4.94573
2012-04-17,4.974027142857142
2012-04-18,5.1133
2012-04-19,5.1059575000000015
2012-04-20,5.367622000000001
2012-04-21,5.2347825
2012-04-22,5.203516666666666
2012-04-23,4.999340139535231
2012-04-24,5.09822
2012-04-25,5.131819999999998
2012-04-26,5.097655
2012-04-27,5.104490196078428
2012-04-28,4.9793
2012-04-29,4.88741
2012-04-30,4.936656000000001
2012-05-01,4.99750857142857
2012-05-02,5.03139375
2012-05-03,5.100782499999999
2012-05-04,5.0675050000000015
2012-05-05,5.0766175
2012-05-06,5.04991
2012-05-07,5.073795
2012-05-08,5.04494
2012-05-09,4.98185
2012-05-10,4.863997236842108
2012-05-11,4.953752
2012-05-12,4.9461900000000005
2012-05-13,4.92996
2012-05-14,5.007936428571427
2012-05-15,5.03501
2012-05-16,5.052466666666667
2012-05-17,5.088458333333334
2012-05-18,5.11801
2012-05-19,5.109649999999998
2012-05-20,5.09002
2012-05-21,5.089795
2012-05-22,5.0830275
2012-05-23,5.132372500000002
2012-05-24,5.11904
2012-05-25,5.135513333333333
2012-05-26,5.103236666666667
2012-05-27,5.1044800000000015
2012-05-28,5.1358
2012-05-29,5.14997
2012-05-30,5.134995
2012-05-31,5.191893846153846
2012-06-01,5.257021428571427
2012-06-02,5.24898
2012-06-03,5.207307777777777
2012-06-04,5.259519999999999
2012-06-05,5.405879049485343
2012-06-06,5.461776666666666
2012-06-07,5.591628
2012-06-08,5.631736666666666
2012-06-09,5.55997
2012-06-10,5.46525
2012-06-11,5.581583333333334
2012-06-12,5.710013333333332
2012-06-13,5.920347499999999
2012-06-14,5.964776315789472
2012-06-15,6.532364516129032
2012-06-16,6.43582
2012-06-17,6.17805125
2012-06-18,6.294876808510639
2012-06-19,6.498756666666666
2012-06-20,6.671715000000003
2012-06-21,6.661514285714285
2012-06-22,6.5253525
2012-06-23,6.439432000000003
2012-06-24,6.350021666666668
2012-06-25,6.308441428571429
2012-06-26,6.4195
2012-06-27,6.622337272727273
2012-06-28,6.605946666666667
2012-06-29,6.651205555555554
2012-06-30,6.689967499999999
2012-07-01,6.628989999999999
2012-07-02,6.760060909090909
2012-07-03,6.449972
2012-07-04,6.5101
2012-07-05,6.658883333333333
2012-07-06,6.6287400000000005
2012-07-07,6.778427499999998
2012-07-08,6.79898
2012-07-09,6.9465625
2012-07-10,7.199859999999998
2012-07-11,7.167266666666667
2012-07-12,7.688739230769229
2012-07-13,7.646275
2012-07-14,7.544697999999999
2012-07-15,7.621010000000001
2012-07-16,8.478222222222222
2012-07-17,8.747044166666667
2012-07-18,9.087988571428571
2012-07-19,8.858418333333333
2012-07-20,8.538545
2012-07-21,8.84553
2012-07-22,8.433048
2012-07-23,8.444405714285713
2012-07-24,8.562244999999999
2012-07-25,8.801195
2012-07-26,8.890338181818182
2012-07-27,8.9
2012-07-28,8.853267500000001
2012-07-29,8.709648888888887
2012-07-30,9.085184444444444
2012-07-31,9.321236874999997
2012-08-01,9.504267500000001
2012-08-02,10.57356884615385
2012-08-03,10.8454475
2012-08-04,10.904964
2012-08-05,10.84474333333334
2012-08-06,10.841448
2012-08-07,10.95132852140858
2012-08-08,11.06151
2012-08-09,11.12716785714286
2012-08-10,11.36276714285714
2012-08-11,11.51378333333333
2012-08-12,11.62340818181818
2012-08-13,12.02189375
2012-08-14,12.185994
2012-08-15,13.24609681818182
2012-08-16,13.47628333333333
2012-08-17,11.67985068965518
2012-08-18,11.40391125
2012-08-19,7.920336249999999
2012-08-20,10.07315420286424
2012-08-21,9.906821111111112
2012-08-22,9.763395
2012-08-23,10.0999925
2012-08-24,10.61377777777778
2012-08-25,10.55583666666667
2012-08-26,10.556
2012-08-27,10.92872833333333
2012-08-28,10.86804333333333
2012-08-29,10.86630333333333
2012-08-30,10.772274
2012-08-31,10.12176
2012-09-01,9.97696
2012-09-02,10.20646
2012-09-03,10.52866666666667
2012-09-04,10.36613
2012-09-05,10.97652111111111
2012-09-06,11.18497
2012-09-07,11.00332333333333
2012-09-08,11.038995
2012-09-09,11.07332666666667
2012-09-10,11.12703333333333
2012-09-11,11.2258135
2012-09-12,11.3389225
2012-09-13,11.37300333333333
2012-09-14,11.7316
2012-09-15,11.682625
2012-09-16,11.86309055555555
2012-09-17,11.89708166666667
2012-09-18,12.29473333333333
2012-09-19,12.52199
2012-09-20,12.33712428571429
2012-09-21,12.34447285714286
2012-09-22,12.2159
2012-09-23,12.0983275
2012-09-24,12.09198
2012-09-25,12.134418
2012-09-26,12.33285857142857
2012-09-27,12.31759833333333
2012-09-28,12.28
2012-09-29,12.363095
2012-09-30,12.37475
2012-10-01,12.04782065401688
2012-10-02,12.69378166666666
2012-10-03,12.9395
2012-10-04,12.76666666666667
2012-10-05,12.7
2012-10-06,12.505
2012-10-07,11.815475
2012-10-08,11.75427833333333
2012-10-09,11.88388714285714
2012-10-10,12.09416666666666
2012-10-11,12.03
2012-10-12,11.92391666666667
2012-10-13,11.86547285714286
2012-10-14,11.72869923076923
2012-10-15,11.80146777777777
2012-10-16,11.81490142857143
2012-10-17,11.92377833333333
2012-10-18,11.91679777777777
2012-10-19,11.7654866292135
2012-10-20,11.70436789473684
2012-10-21,11.660545
2012-10-22,11.73233166666667
2012-10-23,11.7110025
2012-10-24,11.64999
2012-10-25,10.754429
2012-10-26,10.17753181818182
2012-10-27,10.32182785714286
2012-10-28,10.68099
2012-10-29,10.59333
2012-10-30,10.846225
2012-10-31,11.03884571428572
2012-11-01,10.58894469911407
2012-11-02,10.41566130434783
2012-11-03,10.6425
2012-11-04,10.82333666666667
2012-11-05,10.70515285714286
2012-11-06,10.831799
2012-11-07,10.87552333333334
2012-11-08,10.85576777777778
2012-11-09,10.81526315789474
2012-11-10,10.875084
2012-11-11,10.53394
2012-11-12,10.9172
2012-11-13,10.88167058823529
2012-11-14,10.94934
2012-11-15,11.12075038461539
2012-11-16,11.744632
2012-11-17,11.788837
2012-11-18,11.60669181818182
2012-11-19,11.76062
2012-11-20,11.66508
2012-11-21,11.69798266666666
2012-11-22,12.32543923076923
2012-11-23,12.33623153846154
2012-11-24,12.370765
2012-11-25,12.50539
2012-11-26,12.221585
2012-11-27,12.1873
2012-11-28,12.29601583333334
2012-11-29,12.45
2012-11-30,12.55498
2012-12-01,12.57893029770724
2012-12-02,12.4360175
2012-12-03,12.65431084439816
2012-12-04,13.41
2012-12-05,13.20133666666666
2012-12-06,13.35756000681997
2012-12-07,13.45586444444444
2012-12-08,13.5414715
2012-12-09,13.34824571428572
2012-12-10,13.46110384615385
2012-12-11,13.6053175862069
2012-12-12,13.64690821428571
2012-12-13,13.72851105263158
2012-12-14,13.6045425
2012-12-15,13.51053904761905
2012-12-16,13.39552857142857
2012-12-17,13.23335
2012-12-18,13.25036589147287
2012-12-19,13.53031333333333
2012-12-20,13.555235
2012-12-21,13.323996
2012-12-22,13.40247333333333
2012-12-23,13.335932
2012-12-24,13.1285
2012-12-25,13.37277
2012-12-26,13.456875
2012-12-27,13.34292454545455
2012-12-28,13.42032857142857
2012-12-29,13.34399
2012-12-30,13.45713
2012-12-31,13.512005
2013-01-01,13.22
2013-01-02,13.034
2013-01-03,13.19
2013-01-04,13.174
2013-01-05,13.15
2013-01-06,13.15
2013-01-07,13.2
2013-01-08,13.5
2013-01-09,13.58
2013-01-10,14.0
2013-01-11,14.0
2013-01-12,13.89
2013-01-13,13.64
2013-01-14,14.046
2013-01-15,14.214
2013-01-16,14.53
2013-01-17,15.34
2013-01-18,15.566
2013-01-19,15.38
2013-01-20,15.5
2013-01-21,16.588
2013-01-22,17.35
2013-01-23,17.5
2013-01-24,17.29
2013-01-25,17.49
2013-01-26,17.411405772
2013-01-27,17.6
2013-01-28,18.67
2013-01-29,19.35
2013-01-30,19.45
2013-01-31,20.46
2013-02-01,20.363142521
2013-02-02,19.821209783
2013-02-03,20.296
2013-02-04,20.3
2013-02-05,20.512
2013-02-06,20.91
2013-02-07,21.71
2013-02-08,22.400970678
2013-02-09,23.133565506
2013-02-10,23.66
2013-02-11,23.94
2013-02-12,25.466
2013-02-13,25.09
2013-02-14,27.4
2013-02-15,27.0
2013-02-16,27.5
2013-02-17,26.98
2013-02-18,26.920000000000005
2013-02-19,29.39
2013-02-20,30.031999999999993
2013-02-21,30.0
2013-02-22,30.4
2013-02-23,29.54
2013-02-24,29.78
2013-02-25,30.43
2013-02-26,31.1
2013-02-27,31.39377
2013-02-28,33.49101492460001
2013-03-01,34.552
2013-03-02,34.16
2013-03-03,34.33
2013-03-04,36.548158722
2013-03-05,40.95
2013-03-06,42.4250868578
2013-03-07,41.6804369272
2013-03-08,43.76
2013-03-09,46.0
2013-03-10,45.29
2013-03-11,48.25
2013-03-12,44.84
2013-03-13,46.99
2013-03-14,46.95
2013-03-15,47.056
2013-03-16,46.735095501
2013-03-17,47.08816512040001
2013-03-18,50.4324924394
2013-03-19,59.40999999999999
2013-03-20,64.45797156040001
2013-03-21,72.23
2013-03-22,69.9
2013-03-23,63.9
2013-03-24,70.388
2013-03-25,75.11
2013-03-26,79.81
2013-03-27,89.3
2013-03-28,88.976531972
2013-03-29,90.0
2013-03-30,92.2521875764
2013-03-31,96.1491459096
2013-04-01,104.706
2013-04-02,115.803181554
2013-04-03,132.54567795
2013-04-04,134.940324956
2013-04-05,141.78941639
2013-04-06,141.0
2013-04-07,164.969125
2013-04-08,185.21723709
2013-04-09,229.472352582
2013-04-10,160.082621718
2013-04-11,81.2033201272
2013-04-12,108.311396838
2013-04-13,92.8058935256
2013-04-14,91.11
2013-04-15,74.0
2013-04-16,67.9798189258
2013-04-17,89.88799999999999
2013-04-18,109.05463468
2013-04-19,117.869003528
2013-04-20,126.363163676
2013-04-21,117.612451752
2013-04-22,123.944
2013-04-23,137.034
2013-04-24,149.4
2013-04-25,141.892
2013-04-26,137.32
2013-04-27,128.749986266
2013-04-28,135.288855642
2013-04-29,143.295576554
2013-04-30,139.584
2013-05-01,116.75
2013-05-02,106.435208518
2013-05-03,97.959073549
2013-05-04,112.830658892
2013-05-05,116.829559784
2013-05-06,112.5799
2013-05-07,110.939616114
2013-05-08,113.50619419
2013-05-09,111.644
2013-05-10,117.882657834
2013-05-11,115.391
2013-05-12,114.5
2013-05-13,115.928315862
2013-05-14,107.062043602
2013-05-15,108.592633934
2013-05-16,113.320324916
2013-05-17,117.457163052
2013-05-18,118.4838
2013-05-19,116.38
2013-05-20,117.599041804
2013-05-21,117.348
2013-05-22,119.075521836
2013-05-23,123.835277444
2013-05-24,128.663917944
2013-05-25,128.88057261
2013-05-26,130.002080756
2013-05-27,126.247715494
2013-05-28,125.8736908
2013-05-29,130.251487222
2013-05-30,126.962
2013-05-31,127.881389512
2013-06-01,128.737533108
2013-06-02,122.34617757
2013-06-03,123.15253922
2013-06-04,120.321727896
2013-06-05,121.19039535
2013-06-06,118.811456904
2013-06-07,110.310020744
2013-06-08,109.120557016
2013-06-09,99.6530898088
2013-06-10,104.314550266
2013-06-11,107.362
2013-06-12,106.012161102
2013-06-13,102.075927028
2013-06-14,99.22391874860003
2013-06-15,99.701081323
2013-06-16,98.9963649952
2013-06-17,100.0
2013-06-18,104.21250556
2013-06-19,105.2384867
2013-06-20,102.995886484
2013-06-21,101.578550412
2013-06-22,100.0
2013-06-23,100.41
2013-06-24,99.1983071558
2013-06-25,97.8348793632
2013-06-26,98.5186222374
2013-06-27,96.83983022980001
2013-06-28,89.8270149586
2013-06-29,88.98
2013-06-30,89.48303703719998
2013-07-01,83.866379937
2013-07-02,87.92027565880001
2013-07-03,77.8700280454
2013-07-04,79.2388480802
2013-07-05,67.0842065048
2013-07-06,66.1934263416
2013-07-07,73.7175890654
2013-07-08,74.14869562359999
2013-07-09,75.0001833866
2013-07-10,86.0265657156
2013-07-11,87.6346673952
2013-07-12,90.17199152959999
2013-07-13,91.6386140104
2013-07-14,90.042
2013-07-15,93.77187021220001
2013-07-16,91.5859280438
2013-07-17,91.072269566
2013-07-18,85.16284213280001
2013-07-19,86.4897668956
2013-07-20,84.936084413
2013-07-21,85.85354587460002
2013-07-22,85.60135641320001
2013-07-23,86.88681211480001
2013-07-24,88.331511862
2013-07-25,90.12030622519998
2013-07-26,89.98675950980001
2013-07-27,88.16
2013-07-28,92.51399999999998
2013-07-29,93.39
2013-07-30,96.7757675278
2013-07-31,98.232
2013-08-01,96.578561074
2013-08-02,95.83013763459999
2013-08-03,95.55000000000001
2013-08-04,96.38
2013-08-05,97.80096671999999
2013-08-06,97.688
2013-08-07,97.06288436099999
2013-08-08,94.2685705668
2013-08-09,92.292406246
2013-08-10,93.51
2013-08-11,94.144
2013-08-12,95.3870275228
2013-08-13,97.82929394779998
2013-08-14,99.1806789844
2013-08-15,98.10729879179999
2013-08-16,98.25
2013-08-17,99.76486319799999
2013-08-18,99.3
2013-08-19,102.85
2013-08-20,104.803518056
2013-08-21,110.43
2013-08-22,109.543050212
2013-08-23,107.702320088
2013-08-24,109.050068334
2013-08-25,113.173148148
2013-08-26,111.826038408
2013-08-27,117.70984707
2013-08-28,117.942
2013-08-29,118.54657146
2013-08-30,124.854965116
2013-08-31,128.36893722
2013-09-01,130.668
2013-09-02,130.07072
2013-09-03,129.179367224
2013-09-04,122.179969596
2013-09-05,122.619851268
2013-09-06,117.215590382
2013-09-07,119.922
2013-09-08,118.34
2013-09-09,121.243895666
2013-09-10,122.066102166
2013-09-11,127.303568714
2013-09-12,126.657381216
2013-09-13,127.578944306
2013-09-14,124.49
2013-09-15,125.341818674
2013-09-16,126.144560294
2013-09-17,126.89807517
2013-09-18,127.050300348
2013-09-19,124.156
2013-09-20,122.981812394
2013-09-21,123.404
2013-09-22,123.155278954
2013-09-23,122.64674409
2013-09-24,123.772
2013-09-25,123.295411688
2013-09-26,124.840458308
2013-09-27,126.858838722
2013-09-28,126.760264032
2013-09-29,127.01
2013-09-30,126.25
2013-10-01,127.495375
2013-10-02,103.719813386
2013-10-03,117.57163172
2013-10-04,121.94
2013-10-05,121.25
2013-10-06,122.49
2013-10-07,123.58300198
2013-10-08,124.3537978
2013-10-09,125.9
2013-10-10,126.8
2013-10-11,127.4028133
2013-10-12,127.664017652
2013-10-13,132.546798864
2013-10-14,135.362913498
2013-10-15,144.037009566
2013-10-16,137.725951932
2013-10-17,143.925082672
2013-10-18,152.89
2013-10-19,166.0
2013-10-20,166.577402846
2013-10-21,180.042145454
2013-10-22,189.671875
2013-10-23,203.67647213
2013-10-24,194.205670468
2013-10-25,187.410139112
2013-10-26,179.56
2013-10-27,194.21404057
2013-10-28,196.157851632
2013-10-29,204.71721574
2013-10-30,198.241483734
2013-10-31,203.188263428
2013-11-01,202.66
2013-11-02,204.780666668
2013-11-03,209.976769052
2013-11-04,227.66147456
2013-11-05,242.853461094
2013-11-06,263.374069342
2013-11-07,290.837617048
2013-11-08,334.186408682
2013-11-09,334.87924823
2013-11-10,325.439078968
2013-11-11,343.799509856
2013-11-12,354.930332458
2013-11-13,394.190255216
2013-11-14,415.8571482
2013-11-15,413.605101372
2013-11-16,436.62648168
2013-11-17,474.850685404
2013-11-18,667.042706084
2013-11-19,540.536009962
2013-11-20,598.564391
2013-11-21,719.821885452
2013-11-22,796.079284704
2013-11-23,829.5318394279999
2013-11-24,804.06619701
2013-11-25,813.3048949680001
2013-11-26,916.060529778
2013-11-27,964.312489128
2013-11-28,1012.81292734
2013-11-29,1133.75527568
2013-11-30,1118.01540466
2013-12-01,953.1359506659999
2013-12-02,1041.96372376
2013-12-03,1054.16594214
2013-12-04,1134.39085984
2013-12-05,1026.00829634
2013-12-06,811.3518261880001
2013-12-07,693.824481394
2013-12-08,786.5764829899999
2013-12-09,897.73743765
2013-12-10,979.69510658
2013-12-11,877.395064578
2013-12-12,873.043849604
2013-12-13,885.3134358740001
2013-12-14,852.01974842
2013-12-15,861.894691022
2013-12-16,690.700953712
2013-12-17,675.8618964919999
2013-12-18,520.8357772840001
2013-12-19,684.727403898
2013-12-20,607.9770523139999
2013-12-21,597.4978388019999
2013-12-22,613.3973363260001
2013-12-23,657.355982328
2013-12-24,652.445016424
2013-12-25,679.4395154160001
2013-12-26,747.7618741939999
2013-12-27,723.730979262
2013-12-28,714.999117648
2013-12-29,728.090297256
2013-12-30,735.9660303120002
2013-12-31,731.9532930060001
2014-01-01,753.405480556
2014-01-02,784.280603894
2014-01-03,807.915916232
2014-01-04,828.7459845879999
2014-01-05,904.7600750739999
2014-01-06,917.382725522
2014-01-07,789.593524042
2014-01-08,822.864923038
2014-01-09,825.8665006040001
2014-01-10,854.445450584
2014-01-11,893.6831232820001
2014-01-12,843.286613774
2014-01-13,822.530427934
2014-01-14,815.996819406
2014-01-15,840.1151583520001
2014-01-16,814.4962523859999
2014-01-17,794.5266687980001
2014-01-18,811.37762176
2014-01-19,841.4564324119999
2014-01-20,826.696425026
2014-01-21,824.875769878
2014-01-22,818.534270204
2014-01-23,810.869203164
2014-01-24,779.3849452420001
2014-01-25,805.652675222
2014-01-26,814.847146534
2014-01-27,746.678657078
2014-01-28,785.9504199859999
2014-01-29,794.098192396
2014-01-30,799.5229998400001
2014-01-31,802.998525562
2014-02-01,813.159890274
2014-02-02,814.932732602
2014-02-03,808.5
2014-02-04,801.39173376
2014-02-05,780.917515036
2014-02-06,762.981093598
2014-02-07,708.3660443880001
2014-02-08,679.578138862
2014-02-09,687.314088924
2014-02-10,688.4182184199999
2014-02-11,675.110840662
2014-02-12,652.543163334
2014-02-13,605.83889448
2014-02-14,670.0066271759999
2014-02-15,655.269274756
2014-02-16,620.641121662
2014-02-17,632.4809440480001
2014-02-18,629.1273936299999
2014-02-19,624.838114922
2014-02-20,562.5895875420001
2014-02-21,581.290525096
2014-02-22,611.552214376
2014-02-23,608.198850544
2014-02-24,536.8594994299999
2014-02-25,536.2111523420001
2014-02-26,585.5174387139999
2014-02-27,583.057392048
2014-02-28,551.4270378320001
2014-03-01,566.7533114280001
2014-03-02,563.2946821140001
2014-03-03,676.820067156
2014-03-04,673.387906086
2014-03-05,670.1076203939999
2014-03-06,669.219942962
2014-03-07,632.308556588
2014-03-08,620.6247192339999
2014-03-09,638.418612898
2014-03-10,629.382
2014-03-11,635.03872797
2014-03-12,633.854888054
2014-03-13,641.6025862160001
2014-03-14,629.8350340720001
2014-03-15,637.415090218
2014-03-16,634.8101052919999
2014-03-17,622.84479101
2014-03-18,614.438939238
2014-03-19,611.19495134
2014-03-20,586.953250296
2014-03-21,570.012095636
2014-03-22,564.545464148
2014-03-23,559.690294744
2014-03-24,584.911571278
2014-03-25,583.845073968
2014-03-26,579.087233466
2014-03-27,472.14433733800007
2014-03-28,501.09610014200007
2014-03-29,491.9478371900001
2014-03-30,458.77462072399993
2014-03-31,457.023554568
2014-04-01,479.312290686
2014-04-02,439.626726544
2014-04-03,449.53955801
2014-04-04,451.900550232
2014-04-05,463.62556298400006
2014-04-06,457.883594364
2014-04-07,448.95518037
2014-04-08,453.33637542
2014-04-09,443.06191353799994
2014-04-10,363.851086082
2014-04-11,423.4131448
2014-04-12,423.368963092
2014-04-13,416.86460415399995
2014-04-14,459.098005824
2014-04-15,522.29491627
2014-04-16,527.687720992
2014-04-17,498.366678046
2014-04-18,482.26565610000006
2014-04-19,504.842390182
2014-04-20,500.39539343
2014-04-21,497.251879218
2014-04-22,489.99280993799994
2014-04-23,492.0000000000001
2014-04-24,502.220952572
2014-04-25,466.88685158400006
2014-04-26,461.045326
2014-04-27,434.374768044
2014-04-28,442.82037402
2014-04-29,448.0
2014-04-30,448.89941997000005
2014-05-01,460.701262044
2014-05-02,454.355623846
2014-05-03,439.87207680600005
2014-05-04,437.933060358
2014-05-05,433.0
2014-05-06,428.01
2014-05-07,440.92028681400006
2014-05-08,439.0813533279999
2014-05-09,451.468934602
2014-05-10,456.543988148
2014-05-11,439.14571258
2014-05-12,442.46349
2014-05-13,439.107218986
2014-05-14,445.754518832
2014-05-15,446.33672478999995
2014-05-16,447.269647738
2014-05-17,450.0057898
2014-05-18,446.898
2014-05-19,448.179080492
2014-05-20,489.19391193599995
2014-05-21,493.694430672
2014-05-22,529.49782271
2014-05-23,523.491528154
2014-05-24,528.214489126
2014-05-25,573.07334608
2014-05-26,583.558250216
2014-05-27,573.185524618
2014-05-28,580.266611644
2014-05-29,570.35
2014-05-30,621.18
2014-05-31,627.3743539159999
2014-06-01,629.8553311400001
2014-06-02,662.0855888839999
2014-06-03,669.938043516
2014-06-04,642.357380702
2014-06-05,661.48
2014-06-06,649.0938278240001
2014-06-07,657.122319458
2014-06-08,657.9504511279999
2014-06-09,648.3175507240001
2014-06-10,648.549935972
2014-06-11,622.5026906339999
2014-06-12,571.006454714
2014-06-13,591.983880914
2014-06-14,568.1956108239999
2014-06-15,590.40657709
2014-06-16,586.980456142
2014-06-17,606.443230048
2014-06-18,607.0
2014-06-19,593.11789317
2014-06-20,588.950932812
2014-06-21,589.036790108
2014-06-22,600.0404249320001
2014-06-23,588.193980926
2014-06-24,573.3281355759999
2014-06-25,560.4947890579999
2014-06-26,579.622750878
2014-06-27,599.929629306
2014-06-28,590.5955207659999
2014-06-29,599.89
2014-06-30,638.68650652
2014-07-01,639.157792748
2014-07-02,650.071232986
2014-07-03,646.6670635520001
2014-07-04,627.258726514
2014-07-05,630.747663504
2014-07-06,631.4238304700001
2014-07-07,622.774120722
2014-07-08,624.2982841780001
2014-07-09,621.8734082320001
2014-07-10,616.775924134
2014-07-11,634.129679252
2014-07-12,636.46644725
2014-07-13,630.5449909639999
2014-07-14,619.701223542
2014-07-15,623.5592835140001
2014-07-16,615.9106732139999
2014-07-17,623.7643585440001
2014-07-18,631.42881345
2014-07-19,629.726
2014-07-20,625.846605424
2014-07-21,621.830136434
2014-07-22,619.567647252
2014-07-23,619.926984708
2014-07-24,603.820880232
2014-07-25,602.8812411219999
2014-07-26,595.95700884
2014-07-27,591.9597686699999
2014-07-28,589.3779206380001
2014-07-29,585.1045461199999
2014-07-30,563.3470577280001
2014-07-31,582.037732788
2014-08-01,598.2
2014-08-02,589.306
2014-08-03,586.489508506
2014-08-04,588.479331236
2014-08-05,580.340990122
2014-08-06,582.416533308
2014-08-07,584.81249954
2014-08-08,588.78812401
2014-08-09,589.242055856
2014-08-10,590.785817632
2014-08-11,573.9565111500001
2014-08-12,567.831212848
2014-08-13,549.790349374
2014-08-14,507.387017804
2014-08-15,501.237741262
2014-08-16,522.748127092
2014-08-17,498.225640878
2014-08-18,473.215708716
2014-08-19,491.00693467
2014-08-20,518.0240521100001
2014-08-21,520.3913133
2014-08-22,514.794876152
2014-08-23,496.190259712
2014-08-24,507.644099696
2014-08-25,503.1851232
2014-08-26,513.621734654
2014-08-27,511.792230472
2014-08-28,506.538198958
2014-08-29,509.045533048
2014-08-30,501.001790512
2014-08-31,478.878867428
2014-09-01,475.346609474
2014-09-02,473.803368534
2014-09-03,474.544192728
2014-09-04,488.60745904
2014-09-05,477.642145722
2014-09-06,479.74170882
2014-09-07,476.11974577
2014-09-08,468.030480732
2014-09-09,473.375732486
2014-09-10,477.60737498399993
2014-09-11,477.41388296800005
2014-09-12,474.19739259
2014-09-13,477.127472342
2014-09-14,474.606315074
2014-09-15,469.57152418
2014-09-16,463.2017233959999
2014-09-17,452.3290782179999
2014-09-18,425.668635086
2014-09-19,395.737689734
2014-09-20,410.71515541
2014-09-21,400.465411766
2014-09-22,399.134149668
2014-09-23,439.4156581540001
2014-09-24,423.56804793
2014-09-25,409.347515356
2014-09-26,404.57418751600005
2014-09-27,400.686514188
2014-09-28,375.303150224
2014-09-29,373.990622608
2014-09-30,390.18710973
2014-10-01,383.94373517800005
