date,supply_in_profit
2012-11-03,6803002.49610127
2012-11-04,7252378.19401124
2012-11-05,7096889.64735573
2012-11-06,7292130.58726091
2012-11-07,7517617.08462938
2012-11-08,7240626.81756599
2012-11-09,7218660.94265904
2012-11-10,6972214.33398554
2012-11-11,7182588.91270153
2012-11-12,7881548.40630491
2012-11-13,7600986.50141593
2012-11-14,7770256.85995493
2012-11-15,7947297.30978613
2012-11-16,8348368.21191493
2012-11-17,8443859.13080496
2012-11-18,7965654.25359081
2012-11-19,7927741.39660908
2012-11-20,8398732.37552868
2012-11-21,8285569.82127115
2012-11-22,9077052.27087969
2012-11-23,9117209.67936145
2012-11-24,9254710.34800246
2012-11-25,9376849.84077968
2012-11-26,8491010.01169482
2012-11-27,8744992.57465245
2012-11-28,8625715.44256685
2012-11-29,9478519.06314279
2012-11-30,9447565.61645957
2012-12-01,9508245.12366502
2012-12-02,9224236.62480049
2012-12-03,9468956.91556359
2012-12-04,9619151.67793658
2012-12-05,9532202.92818625
2012-12-06,9220695.78637653
2012-12-07,9351397.4253727
2012-12-08,9675537.95615109
2012-12-09,9144671.83913542
2012-12-10,9296084.05745395
2012-12-11,9696441.74331433
2012-12-12,9870265.25118878
2012-12-13,9569929.66433031
2012-12-14,9190513.79678841
2012-12-15,9361621.33108001
2012-12-16,8715310.74469338
2012-12-17,8797953.60217356
2012-12-18,8740987.33904062
2012-12-19,9609221.01450099
2012-12-20,9513969.40570001
2012-12-21,9018415.41560906
2012-12-22,8742548.02897942
2012-12-23,8702179.01872113
2012-12-24,9068301.53811686
2012-12-25,8925442.74792362
2012-12-26,9203378.54065825
2012-12-27,9372276.97891037
2012-12-28,9571385.2489769
2012-12-29,8958605.12204545
2012-12-30,9483296.01575265
2012-12-31,9670187.8660475
2013-01-01,8484566.37132006
2013-01-02,8757438.56238518
2013-01-03,8810253.28210123
2013-01-04,9569868.51948016
2013-01-05,9207856.63294067
2013-01-06,9646538.2475872
2013-01-07,9741655.25003432
2013-01-08,9501765.39513657
2013-01-09,9919020.60720149
2013-01-10,9915962.02003445
2013-01-11,9895937.1691501
2013-01-12,9791920.7934202
2013-01-13,9700778.82369909
2013-01-14,9949878.75365106
2013-01-15,9639335.48429363
2013-01-16,9971827.72284773
2013-01-17,10149922.1888054
2013-01-18,10057904.15906403
2013-01-19,9986786.84068864
2013-01-20,9937541.55561091
2013-01-21,10309781.34888391
2013-01-22,10302694.32329908
2013-01-23,10434713.57012227
2013-01-24,9420767.80077292
2013-01-25,9911726.18478632
2013-01-26,10350395.35655518
2013-01-27,10360469.53652355
2013-01-28,10424939.05095109
2013-01-29,10349730.44707989
2013-01-30,10441438.44090773
2013-01-31,10487589.31319158
2013-02-01,9904169.25775954
2013-02-02,9813261.82809253
2013-02-03,10308585.43685168
2013-02-04,10329738.42826254
2013-02-05,10350711.36000879
2013-02-06,10273572.62471621
2013-02-07,10636429.53524906
2013-02-08,10463592.80768621
2013-02-09,10562060.44884869
2013-02-10,10661256.26853497
2013-02-11,10635195.90235898
2013-02-12,10509012.1900027
2013-02-13,9900359.71091181
2013-02-14,10574225.35882524
2013-02-15,10624891.60626012
2013-02-16,10655582.17080413
2013-02-17,10076156.54023208
2013-02-18,10371552.66614567
2013-02-19,10734213.00195399
2013-02-20,10714109.74893274
2013-02-21,10635756.62851156
2013-02-22,10495240.45493903
2013-02-23,10315555.68270993
2013-02-24,10505227.99667611
2013-02-25,10463063.63726037
2013-02-26,10454052.30312509
2013-02-27,10788751.44727843
2013-02-28,10554498.2940994
2013-03-01,10717847.93958855
2013-03-02,10634299.50065534
2013-03-03,10623690.37552914
2013-03-04,10813118.35866938
2013-03-05,10782913.12148545
2013-03-06,9912922.66142067
2013-03-07,10285458.25324511
2013-03-08,10499741.18522015
2013-03-09,10816505.03235416
2013-03-10,10557771.44731247
2013-03-11,10486695.38435509
2013-03-12,10199410.5966643
2013-03-13,10682847.95752609
2013-03-14,10295649.93784006
2013-03-15,10250672.38884154
2013-03-16,10675399.7894127
2013-03-17,10817990.88635474
2013-03-18,10830749.04601939
2013-03-19,10884862.97894609
2013-03-20,10849689.59840674
2013-03-21,10706811.82431234
2013-03-22,10519099.6708021
2013-03-23,10187845.31731053
2013-03-24,10609531.17810284
2013-03-25,10645708.56888952
2013-03-26,10901480.61725526
2013-03-27,10903128.09699589
2013-03-28,10443814.88797064
2013-03-29,10595809.08170594
2013-03-30,10828102.25090056
2013-03-31,10789985.55230577
2013-04-01,10686775.37586301
2013-04-02,10919355.98473552
2013-04-03,10624866.33438505
2013-04-04,10511716.34729369
2013-04-05,10874285.31033269
2013-04-06,10948940.40330839
2013-04-07,10973025.86220291
2013-04-08,10863283.87213504
2013-04-09,10905019.94555036
2013-04-10,10037135.94175159
2013-04-11,9983550.08627714
2013-04-12,9716083.42561976
2013-04-13,9135567.37987328
2013-04-14,8735694.86327989
2013-04-15,8556239.05689275
2013-04-16,8184754.54262375
2013-04-17,9588325.24969261
2013-04-18,9987483.2465016
2013-04-19,9848916.37388697
2013-04-20,10199548.5014653
2013-04-21,9853340.55500219
2013-04-22,10227514.43820809
2013-04-23,10433565.8592442
2013-04-24,10523445.72629286
2013-04-25,9831887.1865734
2013-04-26,9744293.82067656
2013-04-27,9532213.1440195
2013-04-28,9761405.84984916
2013-04-29,10200764.37569669
2013-04-30,9815587.78974758
2013-05-01,8828444.0797533
2013-05-02,8599381.80011567
2013-05-03,8388694.34671746
2013-05-04,9108038.97971989
2013-05-05,9347814.15419834
2013-05-06,8849056.73392819
2013-05-07,8956656.8833382
2013-05-08,9085654.7139762
2013-05-09,9105242.6459502
2013-05-10,9336082.12332221
2013-05-11,9245512.34275835
2013-05-12,9268896.49891392
2013-05-13,9424301.86042287
2013-05-14,8427324.30877607
2013-05-15,9273400.42727315
2013-05-16,9632676.70945661
2013-05-17,9896099.28846173
2013-05-18,9762783.28513591
2013-05-19,9686541.85023435
2013-05-20,9676635.76363462
2013-05-21,9786104.40088299
2013-05-22,9968066.96477726
2013-05-23,10050770.39339446
2013-05-24,10196902.75884589
2013-05-25,10035009.47250519
2013-05-26,10255134.34951143
2013-05-27,9773311.1663424
2013-05-28,9901089.28579701
2013-05-29,10006589.46340235
2013-05-30,9574797.04070807
2013-05-31,9866963.11717713
2013-06-01,9725387.36518424
2013-06-02,9073763.77988125
2013-06-03,9198405.57662499
2013-06-04,9142900.80624577
2013-06-05,9193583.83786833
2013-06-06,8754792.11850887
2013-06-07,8144026.75976311
2013-06-08,8073024.9648239
2013-06-09,7957551.73553142
2013-06-10,8166855.17579006
2013-06-11,8274046.78796186
2013-06-12,8199486.27637106
2013-06-13,7901612.28496121
2013-06-14,7780188.01393646
2013-06-15,7899773.25724687
2013-06-16,7815442.23362752
2013-06-17,8109530.33896288
2013-06-18,8330913.12409853
2013-06-19,8383115.91091256
2013-06-20,8563670.74725865
2013-06-21,8473181.51284256
2013-06-22,8338712.65527944
2013-06-23,8200333.53501402
2013-06-24,8017677.98482933
2013-06-25,8056143.62894033
2013-06-26,8020269.94607777
2013-06-27,7838785.14855041
2013-06-28,7575356.05692315
2013-06-29,7632710.20456526
2013-06-30,7837370.89385894
2013-07-01,7398645.22532598
2013-07-02,7426586.077233
2013-07-03,7229742.0960252
2013-07-04,7252549.44174229
2013-07-05,6990588.26090521
2013-07-06,6970096.15155263
2013-07-07,7436937.7160634
2013-07-08,7411829.72910422
2013-07-09,7510318.93720813
2013-07-10,7901779.84961579
2013-07-11,7881488.13110973
2013-07-12,8064433.16635998
2013-07-13,8305610.38983707
2013-07-14,7951798.49422189
2013-07-15,8368523.83926504
2013-07-16,8386480.63261732
2013-07-17,8305213.68476792
2013-07-18,7748019.58780547
2013-07-19,7913494.58527909
2013-07-20,7542715.79041764
2013-07-21,7694908.80298176
2013-07-22,8054079.26543681
2013-07-23,8334709.64629814
2013-07-24,8322353.69272697
2013-07-25,8396772.34626119
2013-07-26,8357849.29642621
2013-07-27,8091802.58781982
2013-07-28,8843132.30288456
2013-07-29,8808287.44353052
2013-07-30,9218373.61248982
2013-07-31,9116133.6103647
2013-08-01,8956959.31624049
2013-08-02,8958990.84090007
2013-08-03,8960039.60783819
2013-08-04,9052727.2845665
2013-08-05,9234746.74704744
2013-08-06,9139895.93482478
2013-08-07,8906585.24448938
2013-08-08,9014225.32319764
2013-08-09,8571445.89144846
2013-08-10,8644345.42332914
2013-08-11,8973787.15768076
2013-08-12,9241719.40861158
2013-08-13,9399839.90256142
2013-08-14,9648561.70432332
2013-08-15,9307125.34203736
2013-08-16,9365079.1002807
2013-08-17,9843654.71450812
2013-08-18,9810772.69779631
2013-08-19,9961400.55127783
2013-08-20,10374834.54980155
2013-08-21,10282702.47530586
2013-08-22,9981537.55943122
2013-08-23,9689572.56771551
2013-08-24,9863839.02365365
2013-08-25,10122175.18249318
2013-08-26,9981138.48214836
2013-08-27,10849180.42797629
2013-08-28,10558971.70861762
2013-08-29,10371085.69370643
2013-08-30,11061373.94892543
2013-08-31,11058695.77746024
2013-09-01,11118400.20423914
2013-09-02,11103246.25439866
2013-09-03,11110251.24571987
2013-09-04,10078193.98556241
2013-09-05,10393936.30024769
2013-09-06,9519447.31305478
2013-09-07,10092847.10103189
2013-09-08,9919445.2562003
2013-09-09,10498729.72940318
2013-09-10,10666583.86428282
2013-09-11,10901911.7622002
2013-09-12,10812627.16328089
2013-09-13,10791154.46813106
2013-09-14,10461539.38944294
2013-09-15,10787913.33985017
2013-09-16,10692647.74927836
2013-09-17,10916023.96632069
2013-09-18,10805167.71701972
2013-09-19,10205548.32359841
2013-09-20,10102180.25034096
2013-09-21,10208805.00225103
2013-09-22,10337856.68812722
2013-09-23,10069899.79386551
2013-09-24,10333005.342773
2013-09-25,10353388.42569807
2013-09-26,10629230.7822854
2013-09-27,10912808.57592064
2013-09-28,11094087.17531056
2013-09-29,11222423.14571998
2013-09-30,11169998.30834792
2013-10-01,10654741.1833304
2013-10-02,8867044.61319365
2013-10-03,9740370.30017508
2013-10-04,10343877.34396903
2013-10-05,10356394.52772554
2013-10-06,11533006.39800143
2013-10-07,11548449.10210008
2013-10-08,10943288.13764191
2013-10-09,11256500.53255213
2013-10-10,8667810.07702377
2013-10-11,10195437.68581525
2013-10-12,11564491.72262347
2013-10-13,11406328.13555784
2013-10-14,11684493.04239
2013-10-15,10793694.23459275
2013-10-16,10155461.87064744
2013-10-17,11096729.76962192
2013-10-18,11640225.0340711
2013-10-19,11490972.44336252
2013-10-20,11658727.13569443
2013-10-21,11614349.72227544
2013-10-22,11542137.81292102
2013-10-23,11475516.34273629
2013-10-24,11275416.43600583
2013-10-25,10929905.81067035
2013-10-26,11002482.35071208
2013-10-27,11624854.83679449
2013-10-28,11028925.72813018
2013-10-29,11280794.87483717
2013-10-30,10894302.08084727
2013-10-31,11514107.46785779
2013-11-01,11789766.55226623
2013-11-02,11752770.8602441
2013-11-03,11219834.37662912
2013-11-04,11537028.17980435
2013-11-05,11891721.8673256
2013-11-06,11865373.5213438
2013-11-07,11636412.75759357
2013-11-08,11906288.66705751
2013-11-09,11640430.91227831
2013-11-10,11888533.43634281
2013-11-11,11591218.8076369
2013-11-12,11921775.56845962
2013-11-13,11785605.7060759
2013-11-14,11824937.33625103
2013-11-15,11565169.01460524
2013-11-16,11889955.76097984
2013-11-17,11983468.96163786
2013-11-18,11974055.10959769
2013-11-19,11637616.74984167
2013-11-20,11702901.73261686
2013-11-21,11780824.00965486
2013-11-22,11973715.49804786
2013-11-23,11732675.02964686
2013-11-24,11565177.34131553
2013-11-25,11529684.14694112
2013-11-26,11956775.67797925
2013-11-27,11966103.39024461
2013-11-28,11673588.65644791
2013-11-29,11959686.8241535
2013-11-30,11733603.9025355
2013-12-01,11168889.54985505
2013-12-02,11429277.07211139
2013-12-03,11630253.83620358
2013-12-04,11761711.24606869
2013-12-05,11316447.34882195
2013-12-06,10599507.77068487
2013-12-07,9964598.01115049
2013-12-08,10286396.65383873
2013-12-09,10940718.48007066
2013-12-10,11008596.96859571
2013-12-11,10627109.55656807
2013-12-12,10570443.92548384
2013-12-13,10607944.01946862
2013-12-14,12103766.15431465
2013-12-15,10483381.63217604
2013-12-16,9724197.28621036
2013-12-17,9683362.83538348
2013-12-18,9376029.69192961
2013-12-19,9773095.38196128
2013-12-20,9597165.87127728
2013-12-21,9440958.37161301
2013-12-22,9621947.33079328
2013-12-23,9957978.63368056
2013-12-24,9877986.89905409
2013-12-25,10091274.62062689
2013-12-26,10311778.51239572
2013-12-27,10281606.51899958
2013-12-28,10257322.13004475
2013-12-29,10221313.79611615
2013-12-30,10364880.81939893
2013-12-31,11231290.39728785
2014-01-01,10429426.08018346
2014-01-02,10478217.49408356
2014-01-03,10676235.08858777
2014-01-04,10937752.60532313
2014-01-05,11377333.4449463
2014-01-06,11291016.89035828
2014-01-07,10201818.68627807
2014-01-08,10783695.29489531
2014-01-09,10813550.6141805
2014-01-10,11046910.94855869
2014-01-11,11310534.66332419
2014-01-12,10734826.30070205
2014-01-13,10596243.98894629
2014-01-14,11530989.7431097
2014-01-15,11377142.49432844
2014-01-16,11588762.91136492
2014-01-17,10134189.29744966
2014-01-18,10870811.30620879
2014-01-19,10892815.02492652
2014-01-20,12033962.43480674
2014-01-21,9738966.97195938
2014-01-22,11374517.22191817
2014-01-23,9893364.19325089
2014-01-24,9909840.67379446
2014-01-25,10031078.74016892
2014-01-26,10942057.39779417
2014-01-27,9696359.46371973
2014-01-28,12246223.04742573
2014-01-29,12103122.89646851
2014-01-30,10041464.46445937
2014-01-31,11680007.04037522
2014-02-01,10372132.55481803
2014-02-02,12175664.35659718
2014-02-03,10505530.84950965
2014-02-04,12155841.88440882
2014-02-05,9583927.29137381
2014-02-06,9242884.2451895
2014-02-07,9080928.26885571
2014-02-08,9024234.58949347
2014-02-09,8933606.40194069
2014-02-10,9132940.6738309
2014-02-11,9294501.30787815
2014-02-12,8694727.60158783
2014-02-13,8323271.1455216
2014-02-14,8348771.47515645
2014-02-15,8960127.87147965
2014-02-16,8369139.28491669
2014-02-17,8416519.48720103
2014-02-18,12084418.60498797
2014-02-19,8363269.36866403
2014-02-20,8167269.15869055
2014-02-21,12406459.54192385
2014-02-22,8347209.86456126
2014-02-23,8378392.22469009
2014-02-24,8167730.94102914
2014-02-25,8272013.14005162
2014-02-26,8701183.09657776
2014-02-27,9805847.27063206
2014-02-28,8233695.68283229
2014-03-01,9782946.8484622
2014-03-02,8338851.78306747
2014-03-03,9359839.17215822
2014-03-04,9596937.59833606
2014-03-05,9470795.38683773
2014-03-06,9389079.08754303
2014-03-07,8661498.80381314
2014-03-08,8447055.91343391
2014-03-09,8698072.90143304
2014-03-10,8659514.47320454
2014-03-11,9051595.31696037
2014-03-12,8413811.12476172
2014-03-13,8787656.76733407
2014-03-14,8410910.77656909
2014-03-15,8770952.03931149
2014-03-16,8734327.61403575
2014-03-17,8218122.3815804
2014-03-18,8085562.8596402
2014-03-19,7954595.58227167
2014-03-20,7736242.7317499
2014-03-21,7583207.4856629
2014-03-22,7654821.41001001
2014-03-23,7629449.34395206
2014-03-24,7953847.37155748
2014-03-25,7976915.20191811
2014-03-26,7810761.8313117
2014-03-27,7373671.21568219
2014-03-28,7510634.70100761
2014-03-29,7367216.64728328
2014-03-30,7346089.21996021
2014-03-31,7389342.46338324
2014-04-01,7492966.68100772
2014-04-02,7205572.35603476
2014-04-03,7354398.18061205
2014-04-04,7561737.22903149
2014-04-05,7635855.70053512
2014-04-06,7629256.73179984
2014-04-07,7604968.21335675
2014-04-08,7722304.48179488
2014-04-09,7494688.92523689
2014-04-10,7072648.75037156
2014-04-11,7565942.17272475
2014-04-12,7539302.63853724
2014-04-13,7429706.68503018
2014-04-14,7918803.38277204
2014-04-15,8329003.31875344
2014-04-16,8367270.77155938
2014-04-17,8013593.67859798
2014-04-18,7927302.00409698
2014-04-19,8201958.36277293
2014-04-20,8033382.98296257
2014-04-21,8020741.83986335
2014-04-22,7974726.30844385
2014-04-23,8034638.0893463
2014-04-24,8193110.01571426
2014-04-25,7592074.00987158
2014-04-26,7563537.72878119
2014-04-27,7217329.06511668
2014-04-28,7395781.04664765
2014-04-29,7453109.84428209
2014-04-30,7579143.30620575
2014-05-01,7831403.51205636
2014-05-02,7649225.26163851
2014-05-03,7345147.67553109
2014-05-04,7429153.29169413
2014-05-05,7289570.50671591
2014-05-06,7334157.15948829
2014-05-07,7528236.22021219
2014-05-08,7435964.38890164
2014-05-09,7942152.87010152
2014-05-10,7861587.93424985
2014-05-11,7322891.58574048
2014-05-12,7442295.23656605
2014-05-13,7565835.831355
2014-05-14,7575655.22776154
2014-05-15,7759977.30400065
2014-05-16,8019443.01771404
2014-05-17,8010734.78623379
2014-05-18,7973631.66054067
2014-05-19,7554567.03530777
2014-05-20,8435129.70482616
2014-05-21,8416599.27041999
2014-05-22,8792516.67548845
2014-05-23,8690068.54324336
2014-05-24,8832783.23737398
2014-05-25,9179685.77196772
2014-05-26,9295863.9997278
2014-05-27,9125750.22263766
2014-05-28,9128103.78178655
2014-05-29,9008208.74676332
2014-05-30,9608805.20570617
2014-05-31,9990770.40598497
2014-06-01,10259768.11285234
2014-06-02,10791841.19181808
2014-06-03,10709769.33967609
2014-06-04,10049983.15295971
2014-06-05,10449519.15868553
2014-06-06,9993749.14827422
2014-06-07,10245379.89048072
2014-06-08,10157741.45164409
2014-06-09,9871110.33143737
2014-06-10,10297130.71957613
2014-06-11,9551012.10143939
2014-06-12,8703922.25511369
2014-06-13,8794701.23837338
2014-06-14,8532498.40596992
2014-06-15,8586244.59596932
2014-06-16,8595883.2285762
2014-06-17,8926499.76879479
2014-06-18,8855008.80268824
2014-06-19,8587516.38376072
2014-06-20,8500905.62392727
2014-06-21,8616897.68435788
2014-06-22,8817026.68647125
2014-06-23,8404287.40700017
2014-06-24,8382230.19469711
2014-06-25,8079915.6640454
2014-06-26,8455944.94572205
2014-06-27,8983091.7994903
2014-06-28,8779776.59210026
2014-06-29,8819451.9705626
2014-06-30,10086304.01614955
2014-07-01,9883244.40725243
2014-07-02,10104634.54548816
2014-07-03,9733686.32623449
2014-07-04,9282364.26470125
2014-07-05,9435393.4941562
2014-07-06,9452513.99470831
2014-07-07,8873574.99437136
2014-07-08,8968870.79961397
2014-07-09,9289844.54297633
2014-07-10,9159530.70192848
2014-07-11,9715382.25482317
2014-07-12,9855157.08445535
2014-07-13,9542051.21740101
2014-07-14,9113392.72385067
2014-07-15,9105301.3676967
2014-07-16,8865551.95207207
2014-07-17,9528289.18104646
2014-07-18,9644872.35698164
2014-07-19,9449488.98634431
2014-07-20,9178605.26419616
2014-07-21,9424162.69481711
2014-07-22,9281880.36102428
2014-07-23,9190640.42763181
2014-07-24,8464080.02620161
2014-07-25,8434152.72196142
2014-07-26,8296505.87885405
2014-07-27,8259080.55771954
2014-07-28,8172033.50933681
2014-07-29,8187830.67576757
2014-07-30,7756152.54792468
2014-07-31,8248409.74905481
2014-08-01,8552577.7746065
2014-08-02,8204257.37998433
2014-08-03,8276397.05396538
2014-08-04,8531432.03716608
2014-08-05,8293820.94459722
2014-08-06,8329194.87220363
2014-08-07,8645446.05689663
2014-08-08,8523027.11515233
2014-08-09,8194934.03304895
2014-08-10,8578970.7735119
2014-08-11,7783552.88684724
2014-08-12,7671888.26566896
2014-08-13,7397638.47015545
2014-08-14,7242192.38778585
2014-08-15,6997756.26628336
2014-08-16,7454677.48121162
2014-08-17,7078035.74941673
2014-08-18,6826814.79886101
2014-08-19,7223417.48303694
2014-08-20,7591926.87404122
2014-08-21,7554076.10704008
2014-08-22,7540329.10434884
2014-08-23,7371602.33634767
2014-08-24,7506844.68281989
2014-08-25,7386670.8142614
2014-08-26,7693928.96783011
2014-08-27,7807861.28800575
2014-08-28,7471462.34614818
2014-08-29,7739844.45577962
2014-08-30,7301650.72152666
2014-08-31,6914881.75030151
2014-09-01,6858960.69980437
2014-09-02,6949604.50202394
2014-09-03,6911159.61005009
2014-09-04,7282585.60821407
2014-09-05,7068957.47255127
2014-09-06,7145995.16277008
2014-09-07,7038551.52096153
2014-09-08,6862570.10540033
2014-09-09,6871697.32647499
2014-09-10,7098973.43487527
2014-09-11,7024562.25728883
2014-09-12,6986018.38650105
2014-09-13,7175683.68865571
2014-09-14,7067321.41290257
2014-09-15,6855815.14738864
2014-09-16,6736003.2018335
2014-09-17,6674787.51377453
2014-09-18,6291075.521747
2014-09-19,6235222.05214536
2014-09-20,6392334.62797143
2014-09-21,6347112.73082603
2014-09-22,6391843.32140866
2014-09-23,6804004.17036177
2014-09-24,6586173.63573799
2014-09-25,6460419.84098501
2014-09-26,6353114.50339365
2014-09-27,6298308.88862239
2014-09-28,6193721.52190794
2014-09-29,6202930.94215553
2014-09-30,6404900.73888208
2014-10-01,6341618.52642815
2014-10-02,6173442.39376919
2014-10-03,6167911.87027248
2014-10-04,6086612.59896957
2014-10-05,6188791.85469153
2014-10-06,6394518.49057868
2014-10-07,6508676.64775902
2014-10-08,6684981.66010379
2014-10-09,6721904.14694524
2014-10-10,6706944.02674462
2014-10-11,6678006.23408136
2014-10-12,6869939.17849144
2014-10-13,7191433.11685738
2014-10-14,7124908.50570746
2014-10-15,7290191.97551713
2014-10-16,6902451.69459203
2014-10-17,6908080.56266103
2014-10-18,7157748.30789804
2014-10-19,7020467.1728845
2014-10-20,6912713.89119045
2014-10-21,6927545.20795438
2014-10-22,6845711.48872277
2014-10-23,6314901.13937942
2014-10-24,6406156.52446957
2014-10-25,6265112.18274273
2014-10-26,6354002.74119462
2014-10-27,6334347.71646052
2014-10-28,6299010.22412673
2014-10-29,6144558.43226866
2014-10-30,6330576.03296137
2014-10-31,6226207.67613965
2014-11-01,6063765.90428548
2014-11-02,6087339.37159429
2014-11-03,6067269.54135821
2014-11-04,6394981.51579888
2014-11-05,6477927.39313399
2014-11-06,6803657.57888414
2014-11-07,6697853.82053906
2014-11-08,6743301.80677776
2014-11-09,7170777.1515853
2014-11-10,7145163.96778449
2014-11-11,7233755.11282552
2014-11-12,8273466.20996704
2014-11-13,7701925.23871876
2014-11-14,7616644.42361193
2014-11-15,6969624.6832514
2014-11-16,7513152.86185405
2014-11-17,7460282.05113391
2014-11-18,7012573.16399516
2014-11-19,7255544.17906626
2014-11-20,6481950.32539932
2014-11-21,6565406.307076
2014-11-22,6540406.02712479
2014-11-23,6940557.60185062
2014-11-24,7343055.99726695
2014-11-25,6852123.85017211
2014-11-26,6898396.9826371
2014-11-27,6947880.12846718
2014-11-28,7331943.1108921
2014-11-29,7215554.67050198
2014-11-30,7399654.68540847
2014-12-01,7487086.55036865
2014-12-02,7582253.56157644
2014-12-03,7225814.54824372
2014-12-04,6740829.1452838
2014-12-05,7456391.96810056
2014-12-06,7251602.59466419
2014-12-07,7386193.60554631
2014-12-08,6508192.20427958
2014-12-09,6417444.65794323
2014-12-10,6170842.56814539
2014-12-11,6264355.52738798
2014-12-12,6398570.20464722
2014-12-13,6202616.20865153
2014-12-14,6430692.44501663
2014-12-15,6155634.93016226
2014-12-16,5948111.70393918
2014-12-17,5945389.21019349
2014-12-18,5903675.42214399
2014-12-19,6130973.23693532
2014-12-20,6293672.06324141
2014-12-21,6094643.02703231
2014-12-22,6631667.95321077
2014-12-23,6582933.75200758
2014-12-24,6067689.91101517
2014-12-25,6027295.78574566
2014-12-26,6371070.18259239
2014-12-27,5992203.7451923
2014-12-28,6089550.93749322
2014-12-29,5918749.70710965
2014-12-30,5891005.98031712
2014-12-31,6484120.40690686
2015-01-01,6205338.3031439
2015-01-02,6332186.46436025
2015-01-03,5760572.97239858
2015-01-04,5796656.06314159
2015-01-05,5936560.50386705
2015-01-06,6097013.76272965
2015-01-07,6171353.62815586
2015-01-08,5900594.10626625
2015-01-09,6507816.21560049
2015-01-10,5773238.50055039
2015-01-11,5730809.1362673
2015-01-12,5776609.35153069
2015-01-13,5580763.29310781
2015-01-14,5500723.27266066
2015-01-15,5798750.15376336
2015-01-16,5665055.44748507
2015-01-17,5619071.50050504
2015-01-18,5935248.89461015
2015-01-19,5904604.10487258
2015-01-20,5853872.10045227
2015-01-21,6377537.87285577
2015-01-22,6424203.67179093
2015-01-23,6412491.30506798
2015-01-24,6641560.91447402
2015-01-25,6689056.79919747
2015-01-26,6760992.80440264
2015-01-27,6613202.89118858
2015-01-28,6202727.89444772
2015-01-29,6256058.36464533
2015-01-30,5902022.37404358
2015-01-31,5852762.40555099
2015-02-01,6036385.65196457
2015-02-02,6546224.85112647
2015-02-03,6027375.29515761
2015-02-04,6096172.85459464
2015-02-05,5841129.66896334
2015-02-06,6036524.21893368
2015-02-07,6162298.956338
2015-02-08,6006060.77691613
2015-02-09,5898312.32436562
2015-02-10,6019598.30549465
2015-02-11,5918680.57376066
2015-02-12,6214450.75993052
2015-02-13,6754302.21518327
2015-02-14,6903969.5174646
2015-02-15,6318221.08067059
2015-02-16,6444131.37063105
2015-02-17,6819937.61986571
2015-02-18,6574764.81889821
2015-02-19,6747982.28719349
2015-02-20,6882983.57453712
2015-02-21,6945904.83698914
2015-02-22,6460005.8258286
2015-02-23,6695411.09875622
2015-02-24,6780439.09559993
2015-02-25,6489432.17791442
2015-02-26,6520078.85507871
2015-02-27,7082417.4624723
2015-02-28,7105028.68236127
2015-03-01,7122348.4174678
2015-03-02,7486608.34682319
2015-03-03,7555250.15965271
2015-03-04,7279824.71540415
2015-03-05,7458580.01015193
2015-03-06,7256999.97660129
2015-03-07,7622770.45088793
2015-03-08,7570012.53470611
2015-03-09,7987644.74795999
2015-03-10,7916122.11069109
2015-03-11,8165800.26553865
2015-03-12,7836067.20145113
2015-03-13,7259736.00765045
2015-03-14,7179318.92393611
2015-03-15,7543255.40986433
2015-03-16,7567617.90753337
2015-03-17,7385039.5257845
2015-03-18,6466639.10031556
2015-03-19,6645715.53276907
2015-03-20,6654296.91262294
2015-03-21,6719692.76700232
2015-03-22,6922670.51788897
2015-03-23,6885810.00911127
2015-03-24,6341132.28521399
2015-03-25,6496192.13436481
2015-03-26,6520715.84641181
2015-03-27,6492367.10467924
2015-03-28,6721180.3838544
2015-03-29,6227984.40115717
2015-03-30,6605339.14749901
2015-03-31,6388791.46789657
2015-04-01,6713327.71903838
2015-04-02,6945339.30097152
2015-04-03,6934061.03062512
2015-04-04,6957022.8170032
2015-04-05,7141882.25773164
2015-04-06,6888730.22345842
2015-04-07,6855012.96003619
2015-04-08,6456404.42443318
2015-04-09,6282505.29122855
2015-04-10,6083329.22131234
2015-04-11,6123341.1705056
2015-04-12,6072610.99744187
2015-04-13,5635765.12796582
2015-04-14,5605101.80805647
2015-04-15,5905559.31838444
2015-04-16,6024435.24654914
2015-04-17,5871042.73621277
2015-04-18,5922203.51966468
2015-04-19,5782936.35554386
2015-04-20,6018672.59047053
2015-04-21,6473693.08131017
2015-04-22,6352945.4946456
2015-04-23,6590382.23752456
2015-04-24,6162713.12630392
2015-04-25,5931709.68523971
2015-04-26,5561547.32858096
2015-04-27,6184659.26754454
2015-04-28,6074852.00394646
2015-04-29,6080465.34112835
2015-04-30,6726855.14035846
2015-05-01,6325672.40756603
2015-05-02,6459079.03673524
2015-05-03,6912193.74213582
2015-05-04,6826794.57325095
2015-05-05,6716996.67703322
2015-05-06,6055870.26970577
2015-05-07,6814896.78732425
2015-05-08,7062286.77433232
2015-05-09,6991142.29421851
2015-05-10,6945617.22245542
2015-05-11,7027238.85467488
2015-05-12,6944065.60868728
2015-05-13,6495508.47291558
2015-05-14,6652467.391915
2015-05-15,6754258.89041406
2015-05-16,6437851.55825834
2015-05-17,6439264.62554755
2015-05-18,6119568.212599
2015-05-19,6027400.89488962
2015-05-20,6315148.29037399
2015-05-21,6574198.28266366
2015-05-22,7017117.52075305
2015-05-23,6947987.82705526
2015-05-24,7160846.79051254
